"id","area","descripcion"
"1","BD",NULL
"2","BACKUP",NULL
"3","COMUNICACIONES",NULL
"4","UNIX",NULL
"5","UNIX - ALTAMIRA",NULL
"6","UNIX - BD",NULL
"7","WINDOWS",NULL
"8","N/A",NULL
"id","bus","descripcion"
"1","BUS DE PAGOS Y RECARGAS1 ",NULL
"2","BUS DE PAGOS Y RECARGAS2 ",NULL
"3","BUS EXTERNO",NULL
"4","BUS INTERNO",NULL
"5","N/A",NULL
"6","TV DIGITAL",NULL
"id","id_servicio","canal_aplicativo","descripcion"
"1","1","ALTAMIRA - PREPAGO",NULL
"2","1","POSTPAGO - ICS",NULL
"3","1","POSTPAGO- FACTEL",NULL
"4","1","POSTPAGO FIDELIZAME  - MCRAS1",NULL
"5","2","APP",NULL
"6","2","BANCOS Y GRE",NULL
"7","2","MM",NULL
"8","3","INTERMEDIATE",NULL
"9","4","FACTURACION POSTPAGO DE VOZ - DATOS - SMS",NULL
"10","5","APP CAPTURE",NULL
"11","5","APROVISIONAMIENTO ACTIVACION / DESACTIVACION (VOZ - DATOS - SMS - TV)",NULL
"12","5","CVSC",NULL
"13","5","GESTOR DOCUMENTAL",NULL
"14","6","ACTIVACION",NULL
"15","7","DNS",NULL
"16","7","DNS - COLGATE",NULL
"17","7","M-CONTENIDO",NULL
"18","7","PORTAL SENIAT",NULL
"19","7","REMEDI TI",NULL
"20","7","REMEDY",NULL
"21","7","REMEDY EMPRESA",NULL
"22","8","ALTAMIRA - PREPAGO",NULL
"23","8","POSTPAGO - ICS",NULL
"24","8","POSTPAGO- FACTEL",NULL
"25","8","POSTPAGO FIDELIZAME  - MCRAS1",NULL
"id","capa_tuxedo","descripcion"
"1","BATCHRAT",NULL
"2","BBS_GW",NULL
"3","CVSC_GW",NULL
"4","CVSCBDC",NULL
"5","CVSCPSP",NULL
"6","CVSCWSP",NULL
"7","DATOSRAT",NULL
"8","FASTWAY",NULL
"9","FNCDMA",NULL
"10","FNDATOS ",NULL
"11","FNGSM",NULL
"12","GPSPAA",NULL
"13","GTUXBILL",NULL
"14","IME",NULL
"15","KANNEL",NULL
"16","N/A",NULL
"17","PREBDAT",NULL
"18","PREBRAT",NULL
"19","PSPOL",NULL
"20","SMSRAT",NULL
"21","TRANF_BE ",NULL
"22","TRANFSAL ",NULL
"23","TUXBBS",NULL
"24","VOZRATING",NULL
"nivel_criticidad","servicio_asociado","canal_aplicativo","area","servidor","ip","hostname","sistema_operativo","vs_so","bbdd","dbms","vs_bd","bus","capa_tuxedo","weblogic","f5_comunicaciones","ip_f5","port_f5","pools_vs","otro_servicio_asociado","ubicacion","rack","fila","observacion_general","id"
"3172","MUY BAJO","GESTORES","ERICSSON","RC 12 OSS","UMA-AA3","N/A","ADMIN2 / TFCAADM2","N/A","NS","NO ADMIN","MARACAY","AY14","14","CZ3218HC5L","10.19.87.47","APAGADO","AF00549955","SERVIDOR","HP","PROLIANT BL620C G7","31/03/2016","APAGADO","APAGADO","APAGADO","APAGADO","APAGADO","N/A","N/A","N/A"
"3173","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","N/A","SRVMCYCLUHV03","TMP206 / TMP207 / TMP208 / TMP209","SRVCLUCVSC10-new01","NUEVO EN INV","NO ADMIN","MARACAY","N/A","N/A","N/A","10.164.4.134 - APLICATIVO / 10.164.15.94","PRODUCCION","N/A","SERVIDOR","HP","N/A","N/A",,,,"WINDOWS","WINDOWS SERVER","N/A","N/A","N/A"
"3174","MUY BAJO","GESTORES","ERICSSON","RC 12 OSS","UMA-AA3","N/A","NAS1 / TFCASFS_01","N/A","NS","NO ADMIN","MARACAY","AY14","14","CZ22190GZR","200.200.200.17","APAGADO","AF00549886","SERVIDOR","HP","PROLIANT DL380 G6","30/04/2016","APAGADO","APAGADO","APAGADO","APAGADO","APAGADO","N/A","N/A","N/A"
"3175","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","N/A","SRVMCYCLUHV03","TMP206 / TMP207 / TMP208 / TMP209","TMP282","NUEVO EN INV","NO ADMIN","MARACAY","N/A","N/A","N/A","10.164.65.20","PRODUCCION","N/A","SERVIDOR","HP","N/A","N/A",,,,"WINDOWS","WINDOWS SERVER","N/A","N/A","N/A"
"3176","MUY BAJO","GESTORES","ERICSSON","RC 12 OSS","UMA-AA3","N/A","NAS2 / TFCASFS_02","N/A","NS","NO ADMIN","MARACAY","AY14","14","CZ22190JC6","200.200.200.18","APAGADO","AF00549887","SERVIDOR","HP","PROLIANT DL380 G6","30/04/2016","APAGADO","APAGADO","APAGADO","APAGADO","APAGADO","N/A","N/A","N/A"
"3177","MUY BAJO","EMPRESARIAL","INVESTIGACION","TESTING","UMAs - 1  y 4","N/A","SRVCCSREV03","N/A","NS","NO ADMIN","COLGATE","AV21","21","USE802N33T","10.68.32.80","APAGADO (CUARENTENA)","NO VISIBLE","SERVIDOR","HP","HP PROLIANT DL385 (400607-B21)","INVESTIGACION","0","0","0","WINDOWS","WINDOWS SERVER 2003","N/A","N/A","N/A"
"3178","MUY BAJO","GESTORES","NOKIA","ALCATEL TX SDH","UMA-9  (AA3)  B","N/A","TCAUSM / 1354QSM  -  NM-RM-BM (USM) GESTION  / 1354TCAUSM / GESTION SDH ALCATEL-LUCENT","N/A","NSR","ADMIN REDES ","CANAIMA - B","V4","4","USE4749A0E","172.31.150.81","PRODUCCION","NO VISIBLE","SERVIDOR","HP","HP9000 RP4440","INVESTIGACION","1","0","0","LINUX","HP UX 11.11","N/A","N/A","N/A"
"3179","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-5  (AA5)","N/A","TDATA-AIM","N/A","NS","NO ADMIN","CANAIMA - A","AC63","6","0729FY3007","172.31.150.153","PRODUCCION","TE00596916","SERVIDOR","SUN","ORACLE SUN ULTRA 40 M2 ","INVESTIGACION","1","1","1","WINDOWS","WINDOWS SERVER 2003","N/A","N/A","N/A"
"3180","MUY BAJO","GESTORES","NOKIA","ALCATEL TX SDH","UMA-9  (AA3)  B","N/A","TCASVRM / 1354RM TCASVRM","N/A","NSR","ADMIN REDES ","CANAIMA - B","V4","4","SGH4617B0F","172.31.150.82","PRODUCCION","TE00518258","SERVIDOR","HP","HP9000 RP4440","INVESTIGACION","0","0","0","LINUX","HP UX 11.11","N/A","N/A","N/A"
"3181","MUY BAJO","EMPRESARIAL","INVESTIGACION","TESTING","UMAs - 1  y 4","N/A","SRVTSTSQL2K8","N/A","NS","NO ADMIN","COLGATE","AW21","21","USE802N33Q","10.68.32.81","PRODUCCION","TE00845277","SERVIDOR","HP","ILO 2 DEFAULT NETWORKS","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","WINDOWS","WINDOWS SERVER 2003","N/A","N/A","N/A"
"3182","MUY BAJO","GESTORES","NOKIA","ALCATEL TX SDH","UMA-9  (AA3)  B","N/A","TCASVSS / 1353NM ","N/A","NSR","ADMIN REDES ","CANAIMA - B","V4","4","SGH4617B17","172.31.150.80","PRODUCCION","TE00518257","SERVIDOR","HP","HP9000 RP4440","INVESTIGACION","0","0","0","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3183","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA3","N/A","SRVMRYCONCILIA1","N/A","NS","NO ADMIN","MARACAY","AT11","11","USE125N80V","10.164.3.157","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT DL360 G7","30/04/2018","2","8","8","WINDOWS","WINDOWS SERVER 2008 R2 STANDARD","N/A","N/A","N/A"
"3184","MUY BAJO","GESTORES","IP ADMINISTRADA POR HUAWEI","U2000 EMPRESAS","UMA-AA3","N/A","NMSSERVERMCY","N/A","NS","NO ADMIN","MARACAY","AU11","11","BDL1142088","10.163.150.211","APAGADO","AF00581389","SERVIDOR","SUN","ORACLE SUN SPARC ENTERPRISE T5220","INVESTIGACION","0","0","0","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3185","MUY BAJO","EMPRESARIAL","ACTIVACION","ACTIVACION","UMAs - 1  y 4","N/A","SRVCLUCTC01","N/A","NS","NO ADMIN","COLGATE","AQ25","25","USE4282J6F","10.161.188.222 Adm / 10.18.28.81 SERVICIO","PRODUCCION","AF00741655","SERVIDOR","HP","PROLIANT DL580 G7","16/08/2021","4","40","256","WINDOWS","WINDOWS SERVER 2012 R2 STANDARD ","N/A","N/A","N/A"
"3186","MUY BAJO","GESTORES","ZTE","TRIPLE DWDM","UMAs - UP01 1 - UNIT2 1","N/A","ZTE-NM1","N/A","NS","NO ADMIN","MTSO COLGATE","Zte zxg10-IN","21","P68Y70280","10.187.254.9","PRODUCCION","NO VISIBLE","SERVIDOR","IBM","IBM SYSTEM X3850 X5","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3187","MUY BAJO","EMPRESARIAL","MIA2","MIA2","UMAs - 1  y 4","SRVMONVIR08","TCOLP132","N/A","SS","SI SEGURIDAD","COLGATE","AR25","25","7SWH853","10.161.174.54 / 172.21.50.54","PRODUCCION","AF00930515","SERVIDOR","DELLEMC","DELL R740","INVESTIGACION","2","8","768","WINDOWS","WINDOWS SERVER 2019","N/A","N/A","N/A"
"3188","MUY BAJO","GESTORES","NETREADY","NSM - IDS","INVESTIGACION","N/A","NSM_IDS_CAN01","N/A","NS","NO ADMIN","MTSO CANAIMA 1","11","8","7NSNMN1","10.163.150.104","PRODUCCION","NO VISIBLE","SERVIDOR","DELL","POWER EDGE R410","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3189","MUY BAJO","EMPRESARIAL","MIA2","MIA2","UMAs - 1  y 4","SRVCLUCRMDR01","TCOLP135","N/A","SS","SI SEGURIDAD","COLGATE","BA21","21","7SWG853","10.161.174.73","PRODUCCION","AF00930517","SERVIDOR","DELLEMC","DELL R740","INVESTIGACION","2","8","768","WINDOWS","WINDOWS SERVER 2019","N/A","N/A","N/A"
"3190","MUY BAJO","GESTORES","NOKIA","NETACT 17.8","UMAs - UP01 1 - UNIT2 1","N/A","RASSERVER2","N/A","NS","NO ADMIN","MTSO COLGATE","jun-19","19","CZ3345T14C","10.163.224.120","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL 460C G8","02/08/2021","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3191","MUY BAJO","EMPRESARIAL","MIA2","MIA2","UMAs - 1  y 4","SRVMONVIR08","TCOLP136","N/A","SS","SI SEGURIDAD","COLGATE","BA21","21","7SWF853","10.161.174.97","PRODUCCION","AF00930518","SERVIDOR","DELLEMC","DELL R740","INVESTIGACION","2","8","768","WINDOWS","WINDOWS SERVER 2019","N/A","N/A","N/A"
"3192","MUY BAJO","GESTORES","NOKIA","NETACT 17.8","UMAs - UP01 1 - UNIT2 1","N/A","RC05ESX1","N/A","NS","NO ADMIN","MTSO COLGATE","jun-19","19","CZ3345T13X","10.163.224.41","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL 460C G8","02/08/2021","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3193","MUY BAJO","EMPRESARIAL","MIA2","MIA2","UMAs - 1  y 4","SRVCLUCRMDR01","TCOLP131","N/A","SS","SI SEGURIDAD","COLGATE","AR25","25","7SWD853","10.161.174.53 / 172.21.50.54","PRODUCCION","AF00930516","SERVIDOR","DELLEMC","DELL R740","INVESTIGACION","2","8","768 GB ","WINDOWS","WINDOWS SERVER 2019","N/A","N/A","N/A"
"3194","MUY BAJO","GESTORES","NOKIA","NETACT 17.8","UMAs - UP01 1 - UNIT2 1","N/A","RC05ESX2","N/A","NS","NO ADMIN","MTSO COLGATE","jun-19","19","CZ3345T140","10.163.224.42","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL 460C G8","02/08/2021","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3195","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-3  (AA3)","N/A","INVESTIGACION","N/A","NUEVO EN INV","NO ADMIN","CANAIMA - A","AL59","3","KCDP6ZL","192.168.59.58","PRODUCCION","NO VISIBLE","SERVIDOR","IBM","THINKCENTRE","INVESTIGACION","0","0","0","WINDOWS","WINDOWS XP","N/A","N/A","N/A"
"3196","MUY BAJO","GESTORES","NOKIA","NETACT 17.8","UMAs - UP01 1 - UNIT2 1","N/A","RC05ESX3","N/A","NSR","ADMIN REDES ","MTSO COLGATE","jun-19","19","CZ3345T146","10.163.224.43","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL 460C G8","02/08/2021","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3197","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","CLUSTER MARACAY 03","SRVMRYVIR08 / SRVMRYVIR09","TMP285 (WSAMCY01)","NUEVO EN INV","NO ADMIN","MARACAY","N/A","N/A","N/A","10.164.100.138","PRODUCCION","N/A","SERVIDOR","DELL","N/A","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","WINDOWS",,,,
"3198","MUY BAJO","GESTORES","NOKIA","NETACT 17.8","UMAs - UP01 1 - UNIT2 1","N/A","RC05ESX4","N/A","NSR","ADMIN REDES ","MTSO COLGATE","jun-19","19","CZ3345T148","10.163.224.44","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL 460C G8","02/08/2021","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3199","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","CLUSTER MARACAY 03","SRVMRYVIR08 / SRVMRYVIR09","TMP267 (WSAMCY02)","NUEVO EN INV","NO ADMIN","MARACAY","N/A","N/A","N/A","10.164.100.139","PRODUCCION","N/A","SERVIDOR","DELL","N/A","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","WINDOWS",,,,
"3200","MUY BAJO","GESTORES","NOKIA","NETACT 17.8","UMAs - UP01 1 - UNIT2 1","N/A","RC05ESX5","N/A","NSR","ADMIN REDES ","MTSO COLGATE","jun-19","19","CZ3345T14E","10.163.224.45","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL 460C G8","02/08/2021","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3201","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","CLUSTER MARACAY 03","SRVMRYVIR10","N/A",,,"MARACAY","INVESTIGACION","INVESTIGACION",,"10.164.50.42",,,,,,,,,,,,,,
"3202","MUY BAJO","GESTORES","NOKIA","NETACT 17.8","UMAs - UP01 1 - UNIT2 1","N/A","RC05ESX6","N/A","NSR","ADMIN REDES ","MTSO COLGATE","jun-19","19","CZ3345T144","10.163.224.46","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL 460C G8","02/08/2021","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3203","MUY BAJO","EMPRESARIAL","INVESTIGACION","INVESTIGACION","UMA-AA4","CLUSTER MARACAY 03","SRVMRYVIR11","N/A",,,"MARACAY","INVESTIGACION","INVESTIGACION",,"10.164.50.42",,,,,,,,,,,,,,
"3204","MUY BAJO","GESTORES","NOKIA","NETACT 17.8","UMAs - UP01 1 - UNIT2 1","N/A","RASSERVER1","N/A","NS","NO ADMIN","MTSO COLGATE","jun-19","19","CZ3345T14A","10.163.224.47","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL 460C G8","02/08/2021","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3205","MUY BAJO","EMPRESARIAL","INVESTIGACION","FUERA PRODUCCION","UMA-AA4","N/A","TMT010C",,,,,,,,,,,,,,,,,,,,,,
"3206","MUY BAJO","GESTORES","NOKIA","NETACT 5.3","UMA - UNIT 1","N/A","RC04LIN1","N/A","NSR","ADMIN REDES ","MTSO COLGATE","63 / RED: SARC","12","GB89437KSN","10.18.161.28","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3207","BAJO","FACTURACION","HV","HV","UMA-6  (AA6)","LDOM_CANAIMA3","TVSRVCCSLDOM10 /  (PRIMARY-INTERNO)","N/A","SS","SI SEGURIDAD","CANAIMA - A","AV42","0","AK00229090 (LDOM PRIMARIO)","10.161.22.109","PRODUCCION","AF00721980","SERVIDOR","SUN","ORACLE SUN SPARC T5-2","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","CLUSTER VIRTUALIZACION SOLARIS 10","N/A","N/A","N/A"
"3208","BAJO","FACTURACION","HV","HV","N/A","LDOM_CANAIMA3","TVSRVCCSLDOM10-SP","N/A","NUEVO EN INV","NO ADMIN","CANAIMA","N/A","N/A","N/A","10.161.222.211","PRODUCCION","N/A","SERVIDOR","SUN","N/A","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3209","MUY BAJO","GESTORES","NOKIA","NETACT 5.3","UMA - UNIT 1","N/A","RC04LIN2","N/A","NSR","ADMIN REDES ","MTSO COLGATE","63 / RED: SARC","12","GB89437KS1","10.18.161.29","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3210","MUY BAJO","GESTORES","NOKIA","NETACT 5.3","UMA - UNIT 1","N/A","RC04LIN3","N/A","NSR","ADMIN REDES ","MTSO COLGATE","63 / RED: SARC","12","GB89437KRP","10.18.161.30","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3211","BAJO","FACTURACION","TU FACTURA","TU FACTURA","UMA-AA6","N/A","TMP009","N/A","SS","SI SEGURIDAD","MARACAY","AG11","11","BEF0948C32","10.164.6.33 - Administrativa / 10.164.6.29 - Administrativa / 10.164.6.31 - Administrativa / 10.164.4.19 - APLICATIVO / 10.164.4.15 - APLICATIVO / 10.164.4.17 - APLICATIVO / 10.164.4.36 - APLICATIVO / 10.164.4.38 - APLICATIVO / 10.164.8.6 - Backup","PRODUCCION","AF00389916","SERVIDOR","SUN","ORACLE SUN SPARC M5000","INVESTIGACION","2","16","32","LINUX","ORACLE SOLARIS - 10 ","TUFAC1","ORACLE","10g - 10.164.4.20"
"3212","MUY BAJO","GESTORES","NOKIA","NETACT 5.3","UMA - UNIT 1","N/A","RC04LIN4","N/A","NSR","ADMIN REDES ","MTSO COLGATE","63 / RED: SARC","12","GB89437KSM","10.18.161.31","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3213","BAJO","FACTURACION","POSTPAGO","WEBLOGIC ICS","N/A","RHEV MARACAY C2","TMP097 / TMP98 / TMP109 / TMP110 / TMP152 / TMP153","TVPRDAPPICS01","SS","SI SEGURIDAD","MARACAY","N/A","N/A","N/A","10.164.21.19","PRODUCCION","N/A","SERVIDOR","HP","N/A","INVESTIGACION","2","4","16","LINUX","RED HAT ENTERPRISE LINUX 6.X X64","N/A","N/A","N/A"
"3214","MUY BAJO","GESTORES","NOKIA","NETACT 5.3","UMA - UNIT 1","N/A","RC04LIN5","N/A","NSR","ADMIN REDES ","MTSO COLGATE","63 / RED: SARC","12","GB89437KSF","10.18.161.32","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3215","BAJO","FACTURACION","POSTPAGO","WEBLOGIC ICS","N/A","RHEV MARACAY C2","TMP097 / TMP98 / TMP109 / TMP110 / TMP152 / TMP153","TVPRDAPPICS02","SS","SI SEGURIDAD","MARACAY","N/A","N/A","N/A","10.164.21.20","PRODUCCION","N/A","SERVIDOR","HP","N/A","INVESTIGACION","2","4","16","LINUX","RED HAT ENTERPRISE LINUX 6.X X64","N/A","N/A","N/A"
"3216","MUY BAJO","GESTORES","NOKIA","NETACT 5.3","UMA - UNIT 1","N/A","RC04CS1","N/A","NSR","ADMIN REDES ","MTSO COLGATE","63 / RED: SARC","12","GB89437KSK","10.18.161.33","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3217","BAJO","FACTURACION","POSTPAGO","WEBLOGIC ICS","N/A","RHEV MARACAY C2","TMP097 / TMP98 / TMP109 / TMP110 / TMP152 / TMP153","TVPRDAPPICS03","SS","SI SEGURIDAD","MARACAY","N/A","N/A","N/A","10.164.21.21","PRODUCCION","N/A","SERVIDOR","HP","N/A","INVESTIGACION","2","4","16","LINUX","RED HAT ENTERPRISE LINUX 6.X X64","N/A","N/A","N/A"
"3218","MUY BAJO","GESTORES","NOKIA","NETACT 5.3","UMA - UNIT 1","N/A","RC04CS2","N/A","NSR","ADMIN REDES ","MTSO COLGATE","63 / RED: SARC","12","GB89437KSJ","10.18.161.34","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3219","MUY BAJO","GESTORES","NOKIA","NETACT 5.3","UMA - UNIT 1","N/A","RC04CS3","N/A","NSR","ADMIN REDES ","MTSO COLGATE","63 / RED: SARC","12","GB89437KSS","10.18.161.35","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3220","MUY BAJO","GESTORES","NOKIA","NETACT 5.3","UMA - UNIT 1","N/A","RC04GUIS1","N/A","NSR","ADMIN REDES ","MTSO COLGATE","63 / RED: SARC","12","GB89437KST","10.18.161.36","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3221","MUY BAJO","GESTORES","ERICSSON","RC 12 OSS","UMA-AA3","N/A","TFCAWAS1  / BIS (BUSINESS INTELLIGENCE SERVER)","N/A","NSR","ADMIN REDES ","MARACAY","AY14","14","CZJ218081M","10.19.87.87","PRODUCCION","AF00574980","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","N/A","N/A","N/A"
"3222","MUY BAJO","GESTORES","NOKIA","NETACT 5.3","UMA - UNIT 1","N/A","RC04GUIS2","N/A","NSR","ADMIN REDES ","MTSO COLGATE","63 / RED: SARC","12","GB89437KRW","10.18.161.37","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3223","MUY BAJO","GESTORES","NOKIA","NETACT 5.3","UMA - UNIT 1","N/A","RC04GUIS3","N/A","NSR","ADMIN REDES ","MTSO COLGATE","63 / RED: SARC","12","GB89437KSP","10.18.161.38","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3224","MUY BAJO","GESTORES","NOKIA","NETACT 5.3","UMA - UNIT 1","N/A","RC04DS2","N/A","NSR","ADMIN REDES ","MTSO COLGATE","63 / RED: SARC","12","GB89437KS4","10.18.161.8","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL680C G5","31/03/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3225","MUY BAJO","GESTORES","NOKIA","NETACT 5.3","UMA - UNIT 1","N/A","RC04DS1","N/A","NSR","ADMIN REDES ","MTSO COLGATE","63 / RED: SARC","12","GB89437KSW","10.18.161.9","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT BL680C G5","31/03/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3226","MUY BAJO","GESTORES","ERICSSON","RC 12 OSS","UMA-AA3","N/A","UAS1 / TFCASAS1","N/A","NS","NO ADMIN","MARACAY","AY14","14","CZJ218081H","10.19.87.68","PRODUCCION","AF00574975","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3227","MUY BAJO","GESTORES","ICO GROUP","ONMS","UMA-AA5","N/A","ONMS-SERVER","N/A","NS","NO ADMIN","MARACAY","AI14","14","GB87516XYP","172.31.108.150","PRODUCCION","NO VISIBLE","SERVIDOR","HP","PROLIANT DL380 G5","30/11/2014","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","N/A","N/A","N/A"
"3228","MUY BAJO","GESTORES","ERICSSON","RC 12 OSS","UMA-AA3","N/A","UAS2 / TFCAUAS1","N/A","NS","NO ADMIN","MARACAY","AY14","14","CZJ218081B","10.19.87.71","PRODUCCION","AF00574976","SERVIDOR","HP","PROLIANT BL460C G6","30/06/2016","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3229","MUY BAJO","GESTORES","ZTE","NETNUMEN RAN","INVESTIGACION","N/A","OMC2","N/A","SS","SI SEGURIDAD","MTSO MARACAY","Zte zxg10-IN","N/A","AK00104979","10.164.14.100","PRODUCCION","NO VISIBLE","SERVIDOR","SUN","SPARC SUN 4V","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3230","MUY BAJO","GESTORES","ZTE","NETNUMEN RAN","UMAs - UP01 1 - UNIT2 1","N/A","OMC1","N/A","NS","NO ADMIN","MTSO COLGATE","Zte zxg10-IN","21","AK00104976","10.163.52.2","PRODUCCION","NO VISIBLE","SERVIDOR","SUN","SPARC SUN4V","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
"3231","MUY BAJO","GESTORES","NOKIA","5620SAM","INVESTIGACION","N/A","SAMCAN","N/A","NS","NO ADMIN","MTSO CANAIMA 1","7","4","0951QAU00D","172.31.150.199","PRODUCCION","NO VISIBLE","SERVIDOR","SUN","SUN FIRE X4440","INVESTIGACION","INVESTIGACION","INVESTIGACION","INVESTIGACION","LINUX","INVESTIGACION","N/A","N/A","N/A"
